# g4beamline profile
#Z N meanX sigmaX meanY sigmaY emitX emitY emitTrans betaX betaY betaTrans alphaX alphaY alphaTrans meanP
#mm - mm mm mm mm mm-rad mm-rad mm-rad mm mm mm - - - MeV/c
16400.0 1000 -0.002 0.179 0.023 0.644 0.002015 0.001976 0.001995 6895 8.893e+04 4.791e+04 0.3962 -2.907 -1.256 4.009e+05
16500.0 1000 -0.002 0.178 0.023 0.646 0.002015 0.001976 0.001995 6818 8.951e+04 4.816e+04 0.3791 -2.918 -1.269 4.009e+05
16600.0 1000 -0.002 0.177 0.023 0.648 0.002015 0.001976 0.001995 6744 9.009e+04 4.842e+04 0.3621 -2.929 -1.283 4.009e+05
16700.0 1000 -0.002 0.176 0.023 0.651 0.002015 0.001976 0.001995 6673 9.068e+04 4.868e+04 0.345 -2.939 -1.297 4.009e+05
16800.0 1000 -0.002 0.176 0.023 0.653 0.002015 0.001976 0.001995 6606 9.127e+04 4.894e+04 0.3279 -2.95 -1.311 4.009e+05
16900.0 1000 -0.002 0.175 0.023 0.655 0.002015 0.001976 0.001995 6542 9.186e+04 4.92e+04 0.3108 -2.96 -1.325 4.009e+05
17000.0 1000 -0.003 0.174 0.023 0.657 0.002015 0.001976 0.001995 6481 9.245e+04 4.947e+04 0.2938 -2.971 -1.339 4.009e+05
17100.0 1000 -0.003 0.173 0.023 0.659 0.002015 0.001976 0.001995 6424 9.305e+04 4.974e+04 0.2767 -2.982 -1.352 4.009e+05
17200.0 1000 -0.003 0.172 0.023 0.661 0.002015 0.001976 0.001995 6371 9.365e+04 5.001e+04 0.2596 -2.992 -1.366 4.009e+05
17300.0 1000 -0.003 0.172 0.023 0.663 0.002015 0.001976 0.001995 6320 9.425e+04 5.028e+04 0.2425 -3.003 -1.38 4.009e+05
17400.0 1000 -0.003 0.171 0.023 0.665 0.002015 0.001976 0.001995 6274 9.485e+04 5.056e+04 0.2254 -3.013 -1.394 4.009e+05
17500.0 1000 -0.003 0.171 0.023 0.667 0.002015 0.001976 0.001995 6230 9.545e+04 5.084e+04 0.2084 -3.024 -1.408 4.009e+05
17600.0 1000 -0.003 0.170 0.024 0.670 0.002015 0.001976 0.001995 6190 9.606e+04 5.112e+04 0.1913 -3.035 -1.422 4.009e+05
17700.0 1000 -0.003 0.169 0.024 0.672 0.002015 0.001976 0.001995 6154 9.666e+04 5.141e+04 0.1742 -3.045 -1.436 4.009e+05
17800.0 1000 -0.003 0.169 0.024 0.674 0.002015 0.001976 0.001995 6121 9.727e+04 5.17e+04 0.1571 -3.056 -1.449 4.009e+05
17900.0 1000 -0.003 0.169 0.024 0.676 0.002015 0.001976 0.001995 6091 9.789e+04 5.199e+04 0.1401 -3.067 -1.463 4.009e+05
18000.0 1000 -0.003 0.168 0.024 0.678 0.002015 0.001976 0.001995 6065 9.85e+04 5.228e+04 0.123 -3.077 -1.477 4.009e+05
18100.0 1000 -0.003 0.168 0.024 0.680 0.002015 0.001976 0.001995 6042 9.912e+04 5.258e+04 0.1059 -3.088 -1.491 4.009e+05
18200.0 1000 -0.003 0.168 0.024 0.682 0.002015 0.001976 0.001995 6022 9.974e+04 5.288e+04 0.08884 -3.098 -1.505 4.009e+05
18300.0 1000 -0.003 0.167 0.024 0.684 0.002015 0.001976 0.001995 6006 1.004e+05 5.318e+04 0.07176 -3.109 -1.519 4.009e+05
18400.0 1000 -0.003 0.167 0.024 0.687 0.002015 0.001976 0.001995 5993 1.01e+05 5.349e+04 0.05468 -3.12 -1.532 4.009e+05
18500.0 1000 -0.003 0.167 0.024 0.689 0.002015 0.001976 0.001995 5984 1.016e+05 5.379e+04 0.03761 -3.13 -1.546 4.009e+05
18600.0 1000 -0.003 0.167 0.024 0.691 0.002015 0.001976 0.001995 5978 1.022e+05 5.411e+04 0.02053 -3.141 -1.56 4.009e+05
18700.0 1000 -0.004 0.167 0.024 0.693 0.002015 0.001976 0.001995 5976 1.029e+05 5.442e+04 0.003457 -3.151 -1.574 4.009e+05
18800.0 1000 -0.004 0.167 0.024 0.695 0.002015 0.001976 0.001995 5977 1.035e+05 5.473e+04 -0.01362 -3.162 -1.588 4.009e+05
18900.0 1000 -0.004 0.167 0.024 0.697 0.002015 0.001976 0.001995 5981 1.041e+05 5.505e+04 -0.0308 -3.171 -1.601 4.009e+05
19000.0 1000 -0.004 0.167 0.025 0.699 0.002015 0.001976 0.001995 5989 1.048e+05 5.537e+04 -0.05004 -3.144 -1.597 4.009e+05
19100.0 1000 -0.004 0.167 0.025 0.701 0.002015 0.001976 0.001995 6002 1.054e+05 5.569e+04 -0.07983 -2.931 -1.505 4.009e+05
19200.0 1000 -0.004 0.168 0.025 0.703 0.002015 0.001976 0.001995 6021 1.059e+05 5.598e+04 -0.112 -2.675 -1.394 4.009e+05
19300.0 1000 -0.004 0.168 0.025 0.705 0.002015 0.001976 0.001995 6047 1.064e+05 5.624e+04 -0.1442 -2.417 -1.281 4.009e+05
19400.0 1000 -0.004 0.168 0.025 0.706 0.002015 0.001976 0.001995 6079 1.069e+05 5.649e+04 -0.1766 -2.157 -1.167 4.009e+05
19500.0 1000 -0.004 0.169 0.025 0.708 0.002015 0.001976 0.001995 6118 1.073e+05 5.671e+04 -0.2092 -1.894 -1.051 4.009e+05
19600.0 1000 -0.004 0.170 0.025 0.709 0.002015 0.001976 0.001995 6163 1.077e+05 5.691e+04 -0.242 -1.629 -0.9356 4.009e+05
19700.0 1000 -0.004 0.170 0.025 0.710 0.002015 0.001976 0.001995 6215 1.08e+05 5.708e+04 -0.275 -1.363 -0.819 4.009e+05
19800.0 1000 -0.004 0.171 0.025 0.711 0.002015 0.001976 0.001995 6273 1.082e+05 5.724e+04 -0.3083 -1.095 -0.7018 4.009e+05
19900.0 1000 -0.004 0.172 0.025 0.711 0.002015 0.001976 0.001995 6338 1.084e+05 5.736e+04 -0.3419 -0.8266 -0.5843 4.009e+05
20000.0 1000 -0.004 0.173 0.025 0.712 0.002015 0.001976 0.001995 6410 1.085e+05 5.747e+04 -0.3759 -0.5571 -0.4665 4.009e+05
20100.0 1000 -0.004 0.174 0.025 0.712 0.002015 0.001976 0.001995 6488 1.086e+05 5.755e+04 -0.4102 -0.287 -0.3486 4.009e+05
20200.0 1000 -0.005 0.175 0.025 0.712 0.002015 0.001976 0.001995 6574 1.086e+05 5.761e+04 -0.4449 -0.0166 -0.2308 4.009e+05
20300.0 1000 -0.005 0.176 0.025 0.712 0.002015 0.001976 0.001995 6666 1.086e+05 5.764e+04 -0.4801 0.2538 -0.1132 4.009e+05
20400.0 1000 -0.005 0.178 0.025 0.712 0.002015 0.001976 0.001995 6766 1.085e+05 5.765e+04 -0.5158 0.5239 0.004077 4.009e+05
20500.0 1000 -0.005 0.179 0.025 0.711 0.002015 0.001976 0.001995 6873 1.084e+05 5.764e+04 -0.5519 0.7935 0.1208 4.009e+05
20600.0 1000 -0.005 0.181 0.025 0.711 0.002015 0.001976 0.001995 6987 1.082e+05 5.761e+04 -0.5887 1.062 0.2368 4.009e+05
20700.0 1000 -0.005 0.182 0.025 0.710 0.002015 0.001976 0.001995 7108 1.08e+05 5.755e+04 -0.626 1.33 0.3521 4.009e+05
20800.0 1000 -0.005 0.184 0.025 0.709 0.002015 0.001976 0.001995 7237 1.077e+05 5.747e+04 -0.6639 1.597 0.4663 4.009e+05
20900.0 1000 -0.005 0.186 0.025 0.708 0.002015 0.001976 0.001995 7374 1.073e+05 5.736e+04 -0.7025 1.861 0.5794 4.009e+05
21000.0 1000 -0.005 0.187 0.025 0.707 0.002015 0.001976 0.001995 7518 1.07e+05 5.723e+04 -0.739 2.084 0.6724 4.009e+05
21100.0 1000 -0.005 0.189 0.025 0.705 0.002015 0.001976 0.001995 7668 1.065e+05 5.71e+04 -0.7626 2.117 0.6773 4.009e+05
21200.0 1000 -0.005 0.191 0.025 0.704 0.002015 0.001976 0.001995 7823 1.061e+05 5.696e+04 -0.7836 2.114 0.6651 4.009e+05
21300.0 1000 -0.005 0.193 0.025 0.702 0.002015 0.001976 0.001995 7982 1.057e+05 5.683e+04 -0.8045 2.109 0.6521 4.009e+05
21400.0 1000 -0.006 0.195 0.024 0.701 0.002015 0.001976 0.001995 8145 1.053e+05 5.67e+04 -0.8254 2.104 0.6391 4.009e+05
21500.0 1000 -0.006 0.197 0.024 0.700 0.002015 0.001976 0.001995 8312 1.048e+05 5.658e+04 -0.8463 2.099 0.6261 4.009e+05
21600.0 1000 -0.006 0.199 0.024 0.698 0.002015 0.001976 0.001995 8483 1.044e+05 5.645e+04 -0.8672 2.093 0.6131 4.009e+05
21700.0 1000 -0.006 0.201 0.024 0.697 0.002015 0.001976 0.001995 8659 1.04e+05 5.633e+04 -0.8881 2.088 0.6001 4.009e+05
21800.0 1000 -0.006 0.203 0.024 0.695 0.002015 0.001976 0.001995 8839 1.036e+05 5.621e+04 -0.909 2.083 0.5871 4.009e+05
21900.0 1000 -0.006 0.205 0.024 0.694 0.002015 0.001976 0.001995 9022 1.032e+05 5.61e+04 -0.9299 2.078 0.574 4.009e+05
22000.0 1000 -0.006 0.207 0.024 0.693 0.002015 0.001976 0.001995 9210 1.028e+05 5.598e+04 -0.9508 2.073 0.561 4.009e+05
22100.0 1000 -0.006 0.209 0.024 0.691 0.002015 0.001976 0.001995 9403 1.023e+05 5.587e+04 -0.9717 2.068 0.548 4.009e+05
22200.0 1000 -0.006 0.212 0.024 0.690 0.002015 0.001976 0.001995 9599 1.019e+05 5.576e+04 -0.9925 2.063 0.535 4.009e+05
22300.0 1000 -0.006 0.214 0.024 0.688 0.002015 0.001976 0.001995 9800 1.015e+05 5.566e+04 -1.013 2.057 0.522 4.009e+05
22400.0 1000 -0.006 0.216 0.024 0.687 0.002015 0.001976 0.001995 1e+04 1.011e+05 5.556e+04 -1.034 2.052 0.509 4.009e+05
22500.0 1000 -0.006 0.218 0.024 0.686 0.002015 0.001976 0.001995 1.021e+04 1.007e+05 5.545e+04 -1.055 2.047 0.496 4.009e+05
22600.0 1000 -0.007 0.221 0.024 0.684 0.002015 0.001976 0.001995 1.043e+04 1.003e+05 5.536e+04 -1.076 2.042 0.4829 4.009e+05
22700.0 1000 -0.007 0.223 0.024 0.683 0.002015 0.001976 0.001995 1.064e+04 9.988e+04 5.526e+04 -1.097 2.037 0.4699 4.009e+05
22800.0 1000 -0.007 0.225 0.024 0.681 0.002015 0.001976 0.001995 1.087e+04 9.947e+04 5.517e+04 -1.118 2.032 0.4569 4.009e+05
22900.0 1000 -0.007 0.228 0.024 0.680 0.002015 0.001976 0.001995 1.109e+04 9.907e+04 5.508e+04 -1.139 2.027 0.4439 4.009e+05
23000.0 1000 -0.007 0.230 0.024 0.679 0.002015 0.001976 0.001995 1.132e+04 9.866e+04 5.499e+04 -1.16 2.021 0.4309 4.009e+05
23100.0 1000 -0.007 0.232 0.024 0.677 0.002015 0.001976 0.001995 1.155e+04 9.826e+04 5.491e+04 -1.181 2.016 0.4179 4.009e+05
23200.0 1000 -0.007 0.235 0.024 0.676 0.002015 0.001976 0.001995 1.179e+04 9.786e+04 5.482e+04 -1.201 2.011 0.4049 4.009e+05
23300.0 1000 -0.007 0.237 0.023 0.674 0.002015 0.001976 0.001995 1.204e+04 9.745e+04 5.474e+04 -1.222 2.006 0.3918 4.009e+05
23400.0 1000 -0.007 0.239 0.023 0.673 0.002015 0.001976 0.001995 1.228e+04 9.705e+04 5.467e+04 -1.243 2.001 0.3788 4.009e+05
23500.0 1000 -0.007 0.242 0.023 0.672 0.002015 0.001976 0.001995 1.253e+04 9.665e+04 5.459e+04 -1.264 1.996 0.3658 4.009e+05
23600.0 1000 -0.007 0.244 0.023 0.670 0.002015 0.001976 0.001995 1.279e+04 9.625e+04 5.452e+04 -1.285 1.991 0.3528 4.009e+05
23700.0 1000 -0.007 0.247 0.023 0.669 0.002015 0.001976 0.001995 1.305e+04 9.586e+04 5.445e+04 -1.306 1.986 0.3398 4.009e+05
23800.0 1000 -0.008 0.249 0.023 0.668 0.002015 0.001976 0.001995 1.331e+04 9.546e+04 5.439e+04 -1.327 1.98 0.3268 4.009e+05
23900.0 1000 -0.008 0.252 0.023 0.666 0.002015 0.001976 0.001995 1.358e+04 9.506e+04 5.432e+04 -1.348 1.975 0.3137 4.009e+05
24000.0 1000 -0.008 0.254 0.023 0.665 0.002015 0.001976 0.001995 1.385e+04 9.467e+04 5.426e+04 -1.369 1.97 0.3007 4.009e+05
24100.0 1000 -0.008 0.257 0.023 0.663 0.002015 0.001976 0.001995 1.413e+04 9.428e+04 5.42e+04 -1.39 1.965 0.2877 4.009e+05
24200.0 1000 -0.008 0.259 0.023 0.662 0.002015 0.001976 0.001995 1.441e+04 9.388e+04 5.414e+04 -1.41 1.96 0.2747 4.009e+05
24300.0 1000 -0.008 0.262 0.023 0.661 0.002015 0.001976 0.001995 1.469e+04 9.349e+04 5.409e+04 -1.431 1.955 0.2617 4.009e+05
24400.0 1000 -0.008 0.264 0.023 0.659 0.002015 0.001976 0.001995 1.498e+04 9.31e+04 5.404e+04 -1.452 1.95 0.2487 4.009e+05
24500.0 1000 -0.008 0.267 0.023 0.658 0.002015 0.001976 0.001995 1.527e+04 9.271e+04 5.399e+04 -1.473 1.944 0.2357 4.009e+05
24600.0 1000 -0.008 0.270 0.023 0.656 0.002015 0.001976 0.001995 1.557e+04 9.232e+04 5.395e+04 -1.494 1.939 0.2226 4.009e+05
24700.0 1000 -0.008 0.272 0.023 0.655 0.002015 0.001976 0.001995 1.587e+04 9.194e+04 5.39e+04 -1.515 1.934 0.2096 4.009e+05
24800.0 1000 -0.008 0.275 0.023 0.654 0.002015 0.001976 0.001995 1.617e+04 9.155e+04 5.386e+04 -1.536 1.929 0.1966 4.009e+05
24900.0 1000 -0.008 0.277 0.023 0.652 0.002015 0.001976 0.001995 1.648e+04 9.117e+04 5.382e+04 -1.557 1.924 0.1836 4.009e+05
25000.0 1000 -0.009 0.280 0.023 0.651 0.002015 0.001976 0.001995 1.68e+04 9.078e+04 5.379e+04 -1.578 1.919 0.1706 4.009e+05
25100.0 1000 -0.009 0.283 0.023 0.650 0.002015 0.001976 0.001995 1.711e+04 9.04e+04 5.376e+04 -1.598 1.914 0.1576 4.009e+05
25200.0 1000 -0.009 0.285 0.022 0.648 0.002015 0.001976 0.001995 1.743e+04 9.002e+04 5.373e+04 -1.619 1.908 0.1446 4.009e+05
25300.0 1000 -0.009 0.288 0.022 0.647 0.002015 0.001976 0.001995 1.776e+04 8.963e+04 5.37e+04 -1.64 1.903 0.1315 4.009e+05
25400.0 1000 -0.009 0.291 0.022 0.645 0.002015 0.001976 0.001995 1.809e+04 8.925e+04 5.367e+04 -1.661 1.898 0.1185 4.009e+05
25500.0 1000 -0.009 0.293 0.022 0.644 0.002015 0.001976 0.001995 1.843e+04 8.888e+04 5.365e+04 -1.682 1.893 0.1055 4.009e+05
25600.0 1000 -0.009 0.296 0.022 0.643 0.002015 0.001976 0.001995 1.876e+04 8.85e+04 5.363e+04 -1.703 1.888 0.09249 4.009e+05
25700.0 1000 -0.009 0.299 0.022 0.641 0.002015 0.001976 0.001995 1.911e+04 8.812e+04 5.361e+04 -1.724 1.883 0.07948 4.009e+05
25800.0 1000 -0.009 0.301 0.022 0.640 0.002015 0.001976 0.001995 1.945e+04 8.774e+04 5.36e+04 -1.745 1.878 0.06646 4.009e+05
25900.0 1000 -0.009 0.304 0.022 0.639 0.002015 0.001976 0.001995 1.98e+04 8.737e+04 5.359e+04 -1.766 1.873 0.05345 4.009e+05
26000.0 1000 -0.009 0.307 0.022 0.637 0.002015 0.001976 0.001995 2.016e+04 8.7e+04 5.358e+04 -1.787 1.867 0.04043 4.009e+05
26100.0 1000 -0.009 0.309 0.022 0.636 0.002015 0.001976 0.001995 2.052e+04 8.662e+04 5.357e+04 -1.807 1.862 0.02742 4.009e+05
26200.0 1000 -0.010 0.312 0.022 0.634 0.002015 0.001976 0.001995 2.088e+04 8.625e+04 5.357e+04 -1.828 1.857 0.0144 4.009e+05
26300.0 1000 -0.010 0.315 0.022 0.633 0.002015 0.001976 0.001995 2.125e+04 8.588e+04 5.356e+04 -1.849 1.852 0.001389 4.009e+05
26400.0 1000 -0.010 0.318 0.022 0.632 0.002015 0.001976 0.001995 2.162e+04 8.551e+04 5.357e+04 -1.87 1.847 -0.01163 4.009e+05
26500.0 1000 -0.010 0.320 0.022 0.630 0.002015 0.001976 0.001995 2.2e+04 8.514e+04 5.357e+04 -1.891 1.842 -0.02464 4.009e+05
26600.0 1000 -0.010 0.323 0.022 0.629 0.002015 0.001976 0.001995 2.238e+04 8.477e+04 5.358e+04 -1.912 1.837 -0.03766 4.009e+05
26700.0 1000 -0.010 0.326 0.022 0.628 0.002015 0.001976 0.001995 2.276e+04 8.441e+04 5.358e+04 -1.933 1.831 -0.05067 4.009e+05
26800.0 1000 -0.010 0.329 0.022 0.626 0.002015 0.001976 0.001995 2.315e+04 8.404e+04 5.36e+04 -1.954 1.826 -0.06369 4.009e+05
26900.0 1000 -0.010 0.332 0.022 0.625 0.002015 0.001976 0.001995 2.354e+04 8.368e+04 5.361e+04 -1.975 1.821 -0.0767 4.009e+05
27000.0 1000 -0.010 0.334 0.021 0.624 0.002015 0.001976 0.001995 2.394e+04 8.331e+04 5.363e+04 -1.995 1.816 -0.08972 4.009e+05
27100.0 1000 -0.010 0.337 0.021 0.622 0.002015 0.001976 0.001995 2.434e+04 8.295e+04 5.365e+04 -2.016 1.811 -0.1027 4.009e+05
27200.0 1000 -0.010 0.340 0.021 0.621 0.002015 0.001976 0.001995 2.475e+04 8.259e+04 5.367e+04 -2.037 1.806 -0.1157 4.009e+05
27300.0 1000 -0.010 0.343 0.021 0.620 0.002015 0.001976 0.001995 2.516e+04 8.223e+04 5.369e+04 -2.058 1.801 -0.1288 4.009e+05
27400.0 1000 -0.011 0.345 0.021 0.618 0.002015 0.001976 0.001995 2.557e+04 8.187e+04 5.372e+04 -2.079 1.795 -0.1418 4.009e+05
27500.0 1000 -0.011 0.348 0.021 0.617 0.002015 0.001976 0.001995 2.599e+04 8.151e+04 5.375e+04 -2.1 1.79 -0.1548 4.009e+05
27600.0 1000 -0.011 0.351 0.021 0.615 0.002015 0.001976 0.001995 2.641e+04 8.115e+04 5.378e+04 -2.121 1.785 -0.1678 4.009e+05
27700.0 1000 -0.011 0.354 0.021 0.614 0.002015 0.001976 0.001995 2.684e+04 8.079e+04 5.382e+04 -2.142 1.78 -0.1808 4.009e+05
27800.0 1000 -0.011 0.357 0.021 0.613 0.002015 0.001976 0.001995 2.727e+04 8.044e+04 5.385e+04 -2.163 1.775 -0.1938 4.009e+05
27900.0 1000 -0.011 0.360 0.021 0.611 0.002015 0.001976 0.001995 2.77e+04 8.008e+04 5.389e+04 -2.183 1.77 -0.2068 4.009e+05
28000.0 1000 -0.011 0.362 0.021 0.610 0.002015 0.001976 0.001995 2.814e+04 7.973e+04 5.394e+04 -2.204 1.765 -0.2199 4.009e+05
28100.0 1000 -0.011 0.365 0.021 0.609 0.002015 0.001976 0.001995 2.858e+04 7.938e+04 5.398e+04 -2.225 1.76 -0.2329 4.009e+05
28200.0 1000 -0.011 0.368 0.021 0.607 0.002015 0.001976 0.001995 2.903e+04 7.903e+04 5.403e+04 -2.246 1.754 -0.2459 4.009e+05
28300.0 1000 -0.011 0.371 0.021 0.606 0.002015 0.001976 0.001995 2.948e+04 7.868e+04 5.408e+04 -2.267 1.749 -0.2589 4.009e+05
28400.0 1000 -0.011 0.374 0.021 0.605 0.002015 0.001976 0.001995 2.994e+04 7.833e+04 5.413e+04 -2.288 1.744 -0.2719 4.009e+05
28500.0 1000 -0.011 0.377 0.021 0.603 0.002015 0.001976 0.001995 3.04e+04 7.798e+04 5.419e+04 -2.309 1.739 -0.2849 4.009e+05
28600.0 1000 -0.012 0.380 0.021 0.602 0.002015 0.001976 0.001995 3.086e+04 7.763e+04 5.425e+04 -2.33 1.734 -0.298 4.009e+05
28700.0 1000 -0.012 0.382 0.021 0.601 0.002015 0.001976 0.001995 3.133e+04 7.729e+04 5.431e+04 -2.351 1.729 -0.311 4.009e+05
28800.0 1000 -0.012 0.385 0.021 0.599 0.002015 0.001976 0.001995 3.18e+04 7.694e+04 5.437e+04 -2.372 1.724 -0.324 4.009e+05
28900.0 1000 -0.012 0.388 0.020 0.598 0.002015 0.001976 0.001995 3.228e+04 7.66e+04 5.444e+04 -2.392 1.718 -0.337 4.009e+05
29000.0 1000 -0.012 0.391 0.020 0.597 0.002015 0.001976 0.001995 3.276e+04 7.625e+04 5.451e+04 -2.413 1.713 -0.35 4.009e+05
29100.0 1000 -0.012 0.394 0.020 0.595 0.002015 0.001976 0.001995 3.324e+04 7.591e+04 5.458e+04 -2.434 1.708 -0.363 4.009e+05
29200.0 1000 -0.012 0.397 0.020 0.594 0.002015 0.001976 0.001995 3.373e+04 7.557e+04 5.465e+04 -2.455 1.703 -0.376 4.009e+05
29300.0 1000 -0.012 0.400 0.020 0.593 0.002015 0.001976 0.001995 3.423e+04 7.523e+04 5.473e+04 -2.476 1.698 -0.3891 4.009e+05
29400.0 1000 -0.012 0.403 0.020 0.591 0.002015 0.001976 0.001995 3.472e+04 7.489e+04 5.481e+04 -2.497 1.693 -0.4021 4.009e+05
29500.0 1000 -0.012 0.405 0.020 0.590 0.002015 0.001976 0.001995 3.522e+04 7.455e+04 5.489e+04 -2.518 1.688 -0.4151 4.009e+05
29600.0 1000 -0.012 0.408 0.020 0.589 0.002015 0.001976 0.001995 3.573e+04 7.422e+04 5.497e+04 -2.539 1.682 -0.4281 4.009e+05
29700.0 1000 -0.012 0.411 0.020 0.587 0.002015 0.001976 0.001995 3.624e+04 7.388e+04 5.506e+04 -2.56 1.677 -0.4411 4.009e+05
29800.0 1000 -0.013 0.414 0.020 0.586 0.002015 0.001976 0.001995 3.675e+04 7.354e+04 5.515e+04 -2.58 1.672 -0.4541 4.009e+05
29900.0 1000 -0.013 0.417 0.020 0.585 0.002015 0.001976 0.001995 3.727e+04 7.321e+04 5.524e+04 -2.601 1.667 -0.4671 4.009e+05
30000.0 1000 -0.013 0.420 0.020 0.583 0.002015 0.001976 0.001995 3.779e+04 7.288e+04 5.534e+04 -2.622 1.662 -0.4802 4.009e+05
30100.0 1000 -0.013 0.423 0.020 0.582 0.002015 0.001976 0.001995 3.832e+04 7.255e+04 5.543e+04 -2.643 1.657 -0.4932 4.009e+05
30200.0 1000 -0.013 0.426 0.020 0.581 0.002015 0.001976 0.001995 3.885e+04 7.222e+04 5.553e+04 -2.664 1.652 -0.5062 4.009e+05
30300.0 1000 -0.013 0.429 0.020 0.579 0.002015 0.001976 0.001995 3.939e+04 7.189e+04 5.564e+04 -2.685 1.647 -0.5192 4.009e+05
30400.0 1000 -0.013 0.432 0.020 0.578 0.002015 0.001976 0.001995 3.993e+04 7.156e+04 5.574e+04 -2.706 1.641 -0.5322 4.009e+05
30500.0 1000 -0.013 0.435 0.020 0.577 0.002015 0.001976 0.001995 4.047e+04 7.123e+04 5.585e+04 -2.727 1.636 -0.5452 4.009e+05
30600.0 1000 -0.013 0.438 0.020 0.575 0.002015 0.001976 0.001995 4.102e+04 7.09e+04 5.596e+04 -2.748 1.631 -0.5583 4.009e+05
30700.0 1000 -0.013 0.440 0.020 0.574 0.002015 0.001976 0.001995 4.157e+04 7.058e+04 5.607e+04 -2.769 1.626 -0.5713 4.009e+05
30800.0 1000 -0.013 0.443 0.019 0.573 0.002015 0.001976 0.001995 4.212e+04 7.025e+04 5.619e+04 -2.789 1.621 -0.5843 4.009e+05
30900.0 1000 -0.013 0.446 0.019 0.571 0.002015 0.001976 0.001995 4.268e+04 6.993e+04 5.631e+04 -2.81 1.616 -0.5973 4.009e+05
31000.0 1000 -0.014 0.449 0.019 0.570 0.002015 0.001976 0.001995 4.325e+04 6.961e+04 5.643e+04 -2.831 1.611 -0.6103 4.009e+05
31100.0 1000 -0.014 0.452 0.019 0.569 0.002015 0.001976 0.001995 4.382e+04 6.928e+04 5.655e+04 -2.852 1.605 -0.6233 4.009e+05
31200.0 1000 -0.014 0.455 0.019 0.567 0.002015 0.001976 0.001995 4.439e+04 6.896e+04 5.668e+04 -2.873 1.6 -0.6363 4.009e+05
31300.0 1000 -0.014 0.458 0.019 0.566 0.002015 0.001976 0.001995 4.497e+04 6.864e+04 5.68e+04 -2.894 1.595 -0.6494 4.009e+05
31400.0 1000 -0.014 0.461 0.019 0.565 0.002015 0.001976 0.001995 4.555e+04 6.833e+04 5.694e+04 -2.915 1.59 -0.6624 4.009e+05
31500.0 1000 -0.014 0.464 0.019 0.563 0.002015 0.001976 0.001995 4.613e+04 6.801e+04 5.707e+04 -2.936 1.585 -0.6754 4.009e+05
31600.0 1000 -0.014 0.467 0.019 0.562 0.002015 0.001976 0.001995 4.672e+04 6.769e+04 5.721e+04 -2.957 1.58 -0.6884 4.009e+05
31700.0 1000 -0.014 0.470 0.019 0.561 0.002015 0.001976 0.001995 4.731e+04 6.738e+04 5.735e+04 -2.977 1.575 -0.7014 4.009e+05
31800.0 1000 -0.014 0.473 0.019 0.559 0.002015 0.001976 0.001995 4.791e+04 6.706e+04 5.749e+04 -2.998 1.569 -0.7144 4.009e+05
31900.0 1000 -0.014 0.476 0.019 0.558 0.002015 0.001976 0.001995 4.851e+04 6.675e+04 5.763e+04 -3.019 1.564 -0.7274 4.009e+05
32000.0 1000 -0.014 0.479 0.019 0.557 0.002015 0.001976 0.001995 4.912e+04 6.644e+04 5.778e+04 -3.04 1.559 -0.7405 4.009e+05
32100.0 1000 -0.014 0.482 0.019 0.556 0.002015 0.001976 0.001995 4.973e+04 6.612e+04 5.793e+04 -3.061 1.554 -0.7535 4.009e+05
32200.0 1000 -0.015 0.485 0.019 0.554 0.002015 0.001976 0.001995 5.034e+04 6.581e+04 5.808e+04 -3.082 1.549 -0.7665 4.009e+05
32300.0 1000 -0.015 0.488 0.019 0.553 0.002015 0.001976 0.001995 5.096e+04 6.55e+04 5.823e+04 -3.103 1.544 -0.7795 4.009e+05
32400.0 1000 -0.015 0.491 0.019 0.552 0.002015 0.001976 0.001995 5.158e+04 6.52e+04 5.839e+04 -3.124 1.539 -0.7925 4.009e+05
32500.0 1000 -0.015 0.494 0.019 0.550 0.002015 0.001976 0.001995 5.221e+04 6.489e+04 5.855e+04 -3.145 1.534 -0.8055 4.009e+05
32600.0 1000 -0.015 0.497 0.018 0.549 0.002015 0.001976 0.001995 5.284e+04 6.458e+04 5.871e+04 -3.165 1.528 -0.8186 4.009e+05
32700.0 1000 -0.015 0.500 0.018 0.548 0.002015 0.001976 0.001995 5.348e+04 6.428e+04 5.888e+04 -3.186 1.523 -0.8316 4.009e+05
32800.0 1000 -0.015 0.503 0.018 0.546 0.002015 0.001976 0.001995 5.412e+04 6.397e+04 5.905e+04 -3.207 1.518 -0.8446 4.009e+05
32900.0 1000 -0.015 0.506 0.018 0.545 0.002015 0.001976 0.001995 5.476e+04 6.367e+04 5.922e+04 -3.228 1.513 -0.8576 4.009e+05
33000.0 1000 -0.015 0.509 0.018 0.544 0.002015 0.001976 0.001995 5.541e+04 6.337e+04 5.939e+04 -3.249 1.508 -0.8706 4.009e+05
33100.0 1000 -0.015 0.512 0.018 0.543 0.002015 0.001976 0.001995 5.606e+04 6.307e+04 5.956e+04 -3.27 1.503 -0.8836 4.009e+05
33200.0 1000 -0.015 0.515 0.018 0.541 0.002015 0.001976 0.001995 5.672e+04 6.277e+04 5.974e+04 -3.291 1.498 -0.8966 4.009e+05
33300.0 1000 -0.015 0.518 0.018 0.540 0.002015 0.001976 0.001995 5.738e+04 6.247e+04 5.992e+04 -3.312 1.492 -0.9097 4.009e+05
