# g4beamline profile
#Z N meanX sigmaX meanY sigmaY emitX emitY emitTrans betaX betaY betaTrans alphaX alphaY alphaTrans meanP
#mm - mm mm mm mm mm-rad mm-rad mm-rad mm mm mm - - - MeV/c
255600.0 1000 0.015 0.482 0.005 0.541 0.002016 0.001974 0.001994 4.985e+04 6.262e+04 5.623e+04 1.212 -1.328 -0.05803 4.009e+05
255700.0 1000 0.014 0.481 0.005 0.542 0.002016 0.001974 0.001994 4.961e+04 6.288e+04 5.625e+04 1.207 -1.332 -0.06272 4.009e+05
255800.0 1000 0.014 0.480 0.005 0.543 0.002016 0.001974 0.001994 4.937e+04 6.315e+04 5.626e+04 1.202 -1.336 -0.06741 4.009e+05
255900.0 1000 0.014 0.479 0.005 0.544 0.002016 0.001974 0.001994 4.913e+04 6.342e+04 5.627e+04 1.197 -1.341 -0.07209 4.009e+05
256000.0 1000 0.014 0.478 0.005 0.545 0.002016 0.001974 0.001994 4.889e+04 6.369e+04 5.629e+04 1.192 -1.345 -0.07678 4.009e+05
256100.0 1000 0.014 0.477 0.005 0.546 0.002016 0.001974 0.001994 4.865e+04 6.396e+04 5.63e+04 1.187 -1.349 -0.08147 4.009e+05
256200.0 1000 0.014 0.475 0.005 0.547 0.002016 0.001974 0.001994 4.841e+04 6.423e+04 5.632e+04 1.182 -1.354 -0.08615 4.009e+05
256300.0 1000 0.014 0.474 0.005 0.549 0.002016 0.001974 0.001994 4.818e+04 6.45e+04 5.634e+04 1.177 -1.358 -0.09084 4.009e+05
256400.0 1000 0.014 0.473 0.005 0.550 0.002016 0.001974 0.001994 4.794e+04 6.477e+04 5.636e+04 1.172 -1.363 -0.09553 4.009e+05
256500.0 1000 0.014 0.472 0.005 0.551 0.002016 0.001974 0.001994 4.771e+04 6.504e+04 5.638e+04 1.167 -1.367 -0.1002 4.009e+05
256600.0 1000 0.014 0.471 0.005 0.552 0.002016 0.001974 0.001994 4.748e+04 6.532e+04 5.64e+04 1.162 -1.371 -0.1049 4.009e+05
256700.0 1000 0.014 0.470 0.005 0.553 0.002016 0.001974 0.001994 4.725e+04 6.559e+04 5.642e+04 1.157 -1.376 -0.1096 4.009e+05
256800.0 1000 0.014 0.468 0.005 0.554 0.002016 0.001974 0.001994 4.701e+04 6.587e+04 5.644e+04 1.152 -1.38 -0.1143 4.009e+05
256900.0 1000 0.014 0.467 0.005 0.556 0.002016 0.001974 0.001994 4.679e+04 6.614e+04 5.646e+04 1.147 -1.385 -0.119 4.009e+05
257000.0 1000 0.014 0.466 0.005 0.557 0.002016 0.001974 0.001994 4.656e+04 6.642e+04 5.649e+04 1.142 -1.389 -0.1236 4.009e+05
257100.0 1000 0.014 0.465 0.005 0.558 0.002016 0.001974 0.001994 4.633e+04 6.67e+04 5.651e+04 1.137 -1.393 -0.1283 4.009e+05
257200.0 1000 0.014 0.464 0.005 0.559 0.002016 0.001974 0.001994 4.61e+04 6.698e+04 5.654e+04 1.132 -1.398 -0.133 4.009e+05
257300.0 1000 0.014 0.463 0.005 0.560 0.002016 0.001974 0.001994 4.588e+04 6.726e+04 5.657e+04 1.127 -1.402 -0.1377 4.009e+05
257400.0 1000 0.014 0.462 0.005 0.561 0.002016 0.001974 0.001994 4.565e+04 6.754e+04 5.659e+04 1.122 -1.406 -0.1424 4.009e+05
257500.0 1000 0.014 0.460 0.005 0.563 0.002016 0.001974 0.001994 4.543e+04 6.782e+04 5.662e+04 1.117 -1.411 -0.1471 4.009e+05
257600.0 1000 0.014 0.459 0.005 0.564 0.002016 0.001974 0.001994 4.52e+04 6.81e+04 5.665e+04 1.112 -1.415 -0.1518 4.009e+05
257700.0 1000 0.014 0.458 0.005 0.565 0.002016 0.001974 0.001994 4.498e+04 6.839e+04 5.668e+04 1.107 -1.42 -0.1565 4.009e+05
257800.0 1000 0.014 0.457 0.005 0.566 0.002016 0.001974 0.001994 4.476e+04 6.867e+04 5.672e+04 1.102 -1.424 -0.1611 4.009e+05
257900.0 1000 0.014 0.456 0.005 0.567 0.002016 0.001974 0.001994 4.454e+04 6.896e+04 5.675e+04 1.097 -1.428 -0.1658 4.009e+05
258000.0 1000 0.014 0.455 0.005 0.568 0.002016 0.001974 0.001994 4.432e+04 6.924e+04 5.678e+04 1.092 -1.433 -0.1705 4.009e+05
258100.0 1000 0.014 0.454 0.005 0.570 0.002016 0.001974 0.001994 4.411e+04 6.953e+04 5.682e+04 1.087 -1.437 -0.1752 4.009e+05
258200.0 1000 0.014 0.453 0.006 0.571 0.002016 0.001974 0.001994 4.389e+04 6.982e+04 5.685e+04 1.082 -1.441 -0.1799 4.009e+05
258300.0 1000 0.014 0.451 0.006 0.572 0.002016 0.001974 0.001994 4.367e+04 7.011e+04 5.689e+04 1.077 -1.446 -0.1846 4.009e+05
258400.0 1000 0.014 0.450 0.006 0.573 0.002016 0.001974 0.001994 4.346e+04 7.04e+04 5.693e+04 1.072 -1.45 -0.1893 4.009e+05
258500.0 1000 0.014 0.449 0.006 0.574 0.002016 0.001974 0.001994 4.324e+04 7.069e+04 5.696e+04 1.067 -1.455 -0.1939 4.009e+05
258600.0 1000 0.014 0.448 0.006 0.576 0.002016 0.001974 0.001994 4.303e+04 7.098e+04 5.7e+04 1.062 -1.459 -0.1986 4.009e+05
258700.0 1000 0.014 0.447 0.006 0.577 0.002016 0.001974 0.001994 4.282e+04 7.127e+04 5.704e+04 1.057 -1.463 -0.2033 4.009e+05
258800.0 1000 0.014 0.446 0.006 0.578 0.002016 0.001974 0.001994 4.261e+04 7.156e+04 5.709e+04 1.052 -1.468 -0.208 4.009e+05
258900.0 1000 0.014 0.445 0.006 0.579 0.002016 0.001974 0.001994 4.24e+04 7.186e+04 5.713e+04 1.047 -1.472 -0.2127 4.009e+05
259000.0 1000 0.013 0.444 0.006 0.580 0.002016 0.001974 0.001994 4.219e+04 7.215e+04 5.717e+04 1.042 -1.476 -0.2174 4.009e+05
259100.0 1000 0.013 0.443 0.006 0.581 0.002016 0.001974 0.001994 4.198e+04 7.245e+04 5.721e+04 1.037 -1.481 -0.2221 4.009e+05
259200.0 1000 0.013 0.442 0.006 0.583 0.002016 0.001974 0.001994 4.177e+04 7.274e+04 5.726e+04 1.032 -1.485 -0.2268 4.009e+05
259300.0 1000 0.013 0.440 0.006 0.584 0.002016 0.001974 0.001994 4.157e+04 7.304e+04 5.731e+04 1.027 -1.49 -0.2314 4.009e+05
259400.0 1000 0.013 0.439 0.006 0.585 0.002016 0.001974 0.001994 4.136e+04 7.334e+04 5.735e+04 1.022 -1.494 -0.2361 4.009e+05
259500.0 1000 0.013 0.438 0.006 0.586 0.002016 0.001974 0.001994 4.116e+04 7.364e+04 5.74e+04 1.017 -1.498 -0.2408 4.009e+05
259600.0 1000 0.013 0.437 0.006 0.587 0.002016 0.001974 0.001994 4.096e+04 7.394e+04 5.745e+04 1.012 -1.503 -0.2455 4.009e+05
259700.0 1000 0.013 0.436 0.006 0.589 0.002016 0.001974 0.001994 4.076e+04 7.424e+04 5.75e+04 1.007 -1.507 -0.2502 4.009e+05
259800.0 1000 0.013 0.435 0.006 0.590 0.002016 0.001974 0.001994 4.055e+04 7.454e+04 5.755e+04 1.002 -1.512 -0.2549 4.009e+05
259900.0 1000 0.013 0.434 0.006 0.591 0.002016 0.001974 0.001994 4.036e+04 7.484e+04 5.76e+04 0.9968 -1.516 -0.2596 4.009e+05
260000.0 1000 0.013 0.433 0.006 0.592 0.002016 0.001974 0.001994 4.016e+04 7.515e+04 5.765e+04 0.9918 -1.52 -0.2642 4.009e+05
260100.0 1000 0.013 0.432 0.006 0.593 0.002016 0.001974 0.001994 3.996e+04 7.545e+04 5.771e+04 0.9868 -1.525 -0.2689 4.009e+05
260200.0 1000 0.013 0.431 0.006 0.595 0.002016 0.001974 0.001994 3.976e+04 7.576e+04 5.776e+04 0.9818 -1.529 -0.2736 4.009e+05
260300.0 1000 0.013 0.430 0.006 0.596 0.002016 0.001974 0.001994 3.957e+04 7.606e+04 5.782e+04 0.9768 -1.533 -0.2783 4.009e+05
260400.0 1000 0.013 0.429 0.006 0.597 0.002016 0.001974 0.001994 3.937e+04 7.637e+04 5.787e+04 0.9718 -1.538 -0.283 4.009e+05
260500.0 1000 0.013 0.428 0.006 0.598 0.002016 0.001974 0.001994 3.918e+04 7.668e+04 5.793e+04 0.9668 -1.542 -0.2877 4.009e+05
260600.0 1000 0.013 0.427 0.006 0.599 0.002016 0.001974 0.001994 3.898e+04 7.699e+04 5.799e+04 0.9618 -1.547 -0.2924 4.009e+05
260700.0 1000 0.013 0.425 0.006 0.601 0.002016 0.001974 0.001994 3.879e+04 7.73e+04 5.805e+04 0.9568 -1.551 -0.2971 4.009e+05
260800.0 1000 0.013 0.424 0.007 0.602 0.002016 0.001974 0.001994 3.86e+04 7.761e+04 5.811e+04 0.9518 -1.555 -0.3017 4.009e+05
260900.0 1000 0.013 0.423 0.007 0.603 0.002016 0.001974 0.001994 3.841e+04 7.792e+04 5.817e+04 0.9469 -1.56 -0.3064 4.009e+05
261000.0 1000 0.013 0.422 0.007 0.604 0.002016 0.001974 0.001994 3.822e+04 7.823e+04 5.823e+04 0.9419 -1.564 -0.3111 4.009e+05
261100.0 1000 0.013 0.421 0.007 0.605 0.002016 0.001974 0.001994 3.803e+04 7.855e+04 5.829e+04 0.9369 -1.568 -0.3158 4.009e+05
261200.0 1000 0.013 0.420 0.007 0.607 0.002016 0.001974 0.001994 3.785e+04 7.886e+04 5.835e+04 0.9319 -1.573 -0.3205 4.009e+05
261300.0 1000 0.013 0.419 0.007 0.608 0.002016 0.001974 0.001994 3.766e+04 7.918e+04 5.842e+04 0.9269 -1.577 -0.3252 4.009e+05
261400.0 1000 0.013 0.418 0.007 0.609 0.002016 0.001974 0.001994 3.748e+04 7.949e+04 5.848e+04 0.9219 -1.582 -0.3299 4.009e+05
261500.0 1000 0.013 0.417 0.007 0.610 0.002016 0.001974 0.001994 3.729e+04 7.981e+04 5.855e+04 0.9169 -1.586 -0.3345 4.009e+05
261600.0 1000 0.013 0.416 0.007 0.612 0.002016 0.001974 0.001994 3.711e+04 8.013e+04 5.862e+04 0.9119 -1.59 -0.3392 4.009e+05
261700.0 1000 0.013 0.415 0.007 0.613 0.002016 0.001974 0.001994 3.693e+04 8.044e+04 5.869e+04 0.9069 -1.595 -0.3439 4.009e+05
261800.0 1000 0.013 0.414 0.007 0.614 0.002016 0.001974 0.001994 3.675e+04 8.076e+04 5.876e+04 0.9019 -1.599 -0.3486 4.009e+05
261900.0 1000 0.013 0.413 0.007 0.615 0.002016 0.001974 0.001994 3.657e+04 8.108e+04 5.883e+04 0.8969 -1.604 -0.3533 4.009e+05
262000.0 1000 0.013 0.412 0.007 0.616 0.002016 0.001974 0.001994 3.639e+04 8.14e+04 5.89e+04 0.8919 -1.608 -0.358 4.009e+05
262100.0 1000 0.013 0.411 0.007 0.618 0.002016 0.001974 0.001994 3.621e+04 8.173e+04 5.897e+04 0.8869 -1.612 -0.3627 4.009e+05
262200.0 1000 0.012 0.410 0.007 0.619 0.002016 0.001974 0.001994 3.603e+04 8.205e+04 5.904e+04 0.8819 -1.617 -0.3674 4.009e+05
262300.0 1000 0.012 0.409 0.007 0.620 0.002016 0.001974 0.001994 3.586e+04 8.237e+04 5.912e+04 0.8769 -1.621 -0.372 4.009e+05
262400.0 1000 0.012 0.408 0.007 0.621 0.002016 0.001974 0.001994 3.568e+04 8.27e+04 5.919e+04 0.872 -1.625 -0.3767 4.009e+05
262500.0 1000 0.012 0.407 0.007 0.622 0.002016 0.001974 0.001994 3.551e+04 8.302e+04 5.927e+04 0.867 -1.63 -0.3814 4.009e+05
262600.0 1000 0.012 0.406 0.007 0.624 0.002016 0.001974 0.001994 3.534e+04 8.335e+04 5.934e+04 0.862 -1.634 -0.3861 4.009e+05
262700.0 1000 0.012 0.405 0.007 0.625 0.002016 0.001974 0.001994 3.516e+04 8.368e+04 5.942e+04 0.857 -1.639 -0.3908 4.009e+05
262800.0 1000 0.012 0.404 0.007 0.626 0.002016 0.001974 0.001994 3.499e+04 8.401e+04 5.95e+04 0.852 -1.643 -0.3955 4.009e+05
262900.0 1000 0.012 0.403 0.007 0.627 0.002016 0.001974 0.001994 3.482e+04 8.433e+04 5.958e+04 0.847 -1.647 -0.4002 4.009e+05
263000.0 1000 0.012 0.402 0.007 0.629 0.002016 0.001974 0.001994 3.465e+04 8.466e+04 5.966e+04 0.842 -1.652 -0.4048 4.009e+05
263100.0 1000 0.012 0.401 0.007 0.630 0.002016 0.001974 0.001994 3.449e+04 8.5e+04 5.974e+04 0.837 -1.656 -0.4095 4.009e+05
263200.0 1000 0.012 0.400 0.007 0.631 0.002016 0.001974 0.001994 3.432e+04 8.533e+04 5.982e+04 0.832 -1.66 -0.4142 4.009e+05
263300.0 1000 0.012 0.399 0.008 0.632 0.002016 0.001974 0.001994 3.415e+04 8.566e+04 5.991e+04 0.827 -1.665 -0.4189 4.009e+05
263400.0 1000 0.012 0.398 0.008 0.634 0.002016 0.001974 0.001994 3.399e+04 8.599e+04 5.999e+04 0.822 -1.669 -0.4236 4.009e+05
263500.0 1000 0.012 0.397 0.008 0.635 0.002016 0.001974 0.001994 3.383e+04 8.633e+04 6.008e+04 0.817 -1.674 -0.4283 4.009e+05
263600.0 1000 0.012 0.396 0.008 0.636 0.002016 0.001974 0.001994 3.366e+04 8.666e+04 6.016e+04 0.812 -1.678 -0.433 4.009e+05
263700.0 1000 0.012 0.395 0.008 0.637 0.002016 0.001974 0.001994 3.35e+04 8.7e+04 6.025e+04 0.807 -1.682 -0.4377 4.009e+05
263800.0 1000 0.012 0.394 0.008 0.638 0.002016 0.001974 0.001994 3.334e+04 8.734e+04 6.034e+04 0.802 -1.687 -0.4423 4.009e+05
263900.0 1000 0.012 0.394 0.008 0.640 0.002016 0.001974 0.001994 3.318e+04 8.767e+04 6.043e+04 0.797 -1.691 -0.447 4.009e+05
264000.0 1000 0.012 0.393 0.008 0.641 0.002016 0.001974 0.001994 3.302e+04 8.801e+04 6.052e+04 0.7921 -1.695 -0.4517 4.009e+05
264100.0 1000 0.012 0.392 0.008 0.642 0.002016 0.001974 0.001994 3.286e+04 8.835e+04 6.061e+04 0.7871 -1.7 -0.4564 4.009e+05
264200.0 1000 0.012 0.391 0.008 0.643 0.002016 0.001974 0.001994 3.271e+04 8.869e+04 6.07e+04 0.7821 -1.704 -0.4611 4.009e+05
264300.0 1000 0.012 0.390 0.008 0.645 0.002016 0.001974 0.001994 3.255e+04 8.903e+04 6.079e+04 0.7771 -1.709 -0.4658 4.009e+05
264400.0 1000 0.012 0.389 0.008 0.646 0.002016 0.001974 0.001994 3.24e+04 8.937e+04 6.088e+04 0.7721 -1.713 -0.4705 4.009e+05
264500.0 1000 0.012 0.388 0.008 0.647 0.002016 0.001974 0.001994 3.224e+04 8.972e+04 6.098e+04 0.7671 -1.717 -0.4752 4.009e+05
264600.0 1000 0.012 0.387 0.008 0.648 0.002016 0.001974 0.001994 3.209e+04 9.006e+04 6.108e+04 0.7621 -1.722 -0.4798 4.009e+05
264700.0 1000 0.012 0.386 0.008 0.650 0.002016 0.001974 0.001994 3.194e+04 9.041e+04 6.117e+04 0.7571 -1.726 -0.4845 4.009e+05
264800.0 1000 0.012 0.385 0.008 0.651 0.002016 0.001974 0.001994 3.179e+04 9.075e+04 6.127e+04 0.7521 -1.731 -0.4892 4.009e+05
264900.0 1000 0.012 0.384 0.008 0.652 0.002016 0.001974 0.001994 3.164e+04 9.11e+04 6.137e+04 0.7471 -1.735 -0.4939 4.009e+05
265000.0 1000 0.012 0.383 0.008 0.653 0.002016 0.001974 0.001994 3.149e+04 9.145e+04 6.147e+04 0.7421 -1.739 -0.4986 4.009e+05
265100.0 1000 0.012 0.382 0.008 0.655 0.002016 0.001974 0.001994 3.134e+04 9.179e+04 6.157e+04 0.7371 -1.744 -0.5033 4.009e+05
265200.0 1000 0.012 0.382 0.008 0.656 0.002016 0.001974 0.001994 3.119e+04 9.214e+04 6.167e+04 0.7321 -1.748 -0.508 4.009e+05
265300.0 1000 0.012 0.381 0.008 0.657 0.002016 0.001974 0.001994 3.105e+04 9.249e+04 6.177e+04 0.7271 -1.752 -0.5126 4.009e+05
265400.0 1000 0.012 0.380 0.008 0.658 0.002016 0.001974 0.001994 3.09e+04 9.284e+04 6.187e+04 0.7221 -1.757 -0.5173 4.009e+05
265500.0 1000 0.011 0.379 0.008 0.660 0.002016 0.001974 0.001994 3.076e+04 9.32e+04 6.198e+04 0.7172 -1.761 -0.522 4.009e+05
265600.0 1000 0.011 0.378 0.008 0.661 0.002016 0.001974 0.001994 3.061e+04 9.355e+04 6.208e+04 0.7122 -1.766 -0.5267 4.009e+05
265700.0 1000 0.011 0.377 0.008 0.662 0.002016 0.001974 0.001994 3.047e+04 9.39e+04 6.219e+04 0.7072 -1.77 -0.5314 4.009e+05
265800.0 1000 0.011 0.376 0.008 0.663 0.002016 0.001974 0.001994 3.033e+04 9.426e+04 6.229e+04 0.7022 -1.774 -0.5361 4.009e+05
265900.0 1000 0.011 0.375 0.009 0.664 0.002016 0.001974 0.001994 3.019e+04 9.461e+04 6.24e+04 0.6972 -1.779 -0.5408 4.009e+05
266000.0 1000 0.011 0.375 0.009 0.666 0.002016 0.001974 0.001994 3.005e+04 9.497e+04 6.251e+04 0.6922 -1.783 -0.5455 4.009e+05
266100.0 1000 0.011 0.374 0.009 0.667 0.002016 0.001974 0.001994 2.991e+04 9.533e+04 6.262e+04 0.6872 -1.787 -0.5501 4.009e+05
266200.0 1000 0.011 0.373 0.009 0.668 0.002016 0.001974 0.001994 2.978e+04 9.568e+04 6.273e+04 0.6822 -1.792 -0.5548 4.009e+05
266300.0 1000 0.011 0.372 0.009 0.670 0.002016 0.001974 0.001994 2.964e+04 9.604e+04 6.284e+04 0.6772 -1.796 -0.5595 4.009e+05
266400.0 1000 0.011 0.371 0.009 0.671 0.002016 0.001974 0.001994 2.951e+04 9.64e+04 6.295e+04 0.6722 -1.801 -0.5642 4.009e+05
266500.0 1000 0.011 0.370 0.009 0.672 0.002016 0.001974 0.001994 2.937e+04 9.676e+04 6.307e+04 0.6667 -1.803 -0.5683 4.009e+05
266600.0 1000 0.011 0.369 0.009 0.673 0.002016 0.001974 0.001994 2.924e+04 9.712e+04 6.318e+04 0.6525 -1.777 -0.5622 4.009e+05
266700.0 1000 0.011 0.369 0.009 0.674 0.002016 0.001974 0.001994 2.911e+04 9.746e+04 6.329e+04 0.6004 -1.623 -0.5115 4.009e+05
266800.0 1000 0.011 0.368 0.009 0.675 0.002016 0.001974 0.001994 2.9e+04 9.777e+04 6.339e+04 0.5425 -1.448 -0.4528 4.009e+05
266900.0 1000 0.011 0.367 0.009 0.676 0.002016 0.001974 0.001994 2.89e+04 9.804e+04 6.347e+04 0.4851 -1.272 -0.3933 4.009e+05
267000.0 1000 0.011 0.367 0.009 0.677 0.002016 0.001974 0.001994 2.881e+04 9.828e+04 6.354e+04 0.428 -1.095 -0.3332 4.009e+05
267100.0 1000 0.011 0.366 0.009 0.678 0.002016 0.001974 0.001994 2.873e+04 9.848e+04 6.36e+04 0.3713 -0.9165 -0.2726 4.009e+05
267200.0 1000 0.011 0.366 0.009 0.679 0.002016 0.001974 0.001994 2.866e+04 9.865e+04 6.365e+04 0.3148 -0.7377 -0.2115 4.009e+05
267300.0 1000 0.011 0.365 0.009 0.679 0.002016 0.001974 0.001994 2.86e+04 9.877e+04 6.369e+04 0.2585 -0.5585 -0.15 4.009e+05
267400.0 1000 0.011 0.365 0.009 0.679 0.002016 0.001974 0.001994 2.855e+04 9.887e+04 6.371e+04 0.2025 -0.3788 -0.08817 4.009e+05
267500.0 1000 0.011 0.365 0.009 0.679 0.002016 0.001974 0.001994 2.852e+04 9.893e+04 6.372e+04 0.1465 -0.1989 -0.02616 4.009e+05
267600.0 1000 0.011 0.365 0.009 0.680 0.002016 0.001974 0.001994 2.85e+04 9.895e+04 6.372e+04 0.09073 -0.01877 0.03598 4.009e+05
267700.0 1000 0.011 0.365 0.009 0.680 0.002016 0.001974 0.001994 2.848e+04 9.893e+04 6.371e+04 0.03499 0.1613 0.09816 4.009e+05
267800.0 1000 0.011 0.365 0.009 0.679 0.002016 0.001974 0.001994 2.848e+04 9.888e+04 6.368e+04 -0.02073 0.3413 0.1603 4.009e+05
267900.0 1000 0.011 0.365 0.009 0.679 0.002016 0.001974 0.001994 2.849e+04 9.88e+04 6.364e+04 -0.07647 0.5211 0.2223 4.009e+05
268000.0 1000 0.011 0.365 0.009 0.679 0.002016 0.001974 0.001994 2.851e+04 9.868e+04 6.359e+04 -0.1323 0.7004 0.2841 4.009e+05
268100.0 1000 0.011 0.365 0.009 0.678 0.002016 0.001974 0.001994 2.854e+04 9.852e+04 6.353e+04 -0.1881 0.8793 0.3456 4.009e+05
268200.0 1000 0.011 0.365 0.009 0.677 0.002016 0.001974 0.001994 2.859e+04 9.832e+04 6.346e+04 -0.2442 1.057 0.4066 4.009e+05
268300.0 1000 0.011 0.366 0.009 0.677 0.002016 0.001974 0.001994 2.864e+04 9.809e+04 6.337e+04 -0.3004 1.235 0.4673 4.009e+05
268400.0 1000 0.011 0.366 0.009 0.676 0.002016 0.001974 0.001994 2.871e+04 9.783e+04 6.327e+04 -0.3568 1.411 0.5273 4.009e+05
268500.0 1000 0.011 0.367 0.009 0.675 0.002016 0.001974 0.001994 2.878e+04 9.753e+04 6.316e+04 -0.4135 1.587 0.5867 4.009e+05
268600.0 1000 0.011 0.367 0.009 0.674 0.002016 0.001974 0.001994 2.887e+04 9.72e+04 6.303e+04 -0.4705 1.761 0.6454 4.009e+05
268700.0 1000 0.011 0.368 0.009 0.672 0.002016 0.001974 0.001994 2.897e+04 9.683e+04 6.29e+04 -0.5256 1.927 0.7007 4.009e+05
268800.0 1000 0.011 0.368 0.009 0.671 0.002016 0.001974 0.001994 2.908e+04 9.643e+04 6.276e+04 -0.5456 1.973 0.7139 4.009e+05
268900.0 1000 0.011 0.369 0.009 0.669 0.002016 0.001974 0.001994 2.919e+04 9.604e+04 6.261e+04 -0.5511 1.971 0.7102 4.009e+05
269000.0 1000 0.011 0.370 0.009 0.668 0.002016 0.001974 0.001994 2.93e+04 9.564e+04 6.247e+04 -0.5556 1.966 0.7054 4.009e+05
269100.0 1000 0.011 0.371 0.009 0.667 0.002016 0.001974 0.001994 2.941e+04 9.525e+04 6.233e+04 -0.5602 1.961 0.7006 4.009e+05
269200.0 1000 0.011 0.371 0.009 0.665 0.002016 0.001974 0.001994 2.953e+04 9.486e+04 6.219e+04 -0.5647 1.956 0.6958 4.009e+05
269300.0 1000 0.011 0.372 0.009 0.664 0.002016 0.001974 0.001994 2.964e+04 9.447e+04 6.205e+04 -0.5692 1.951 0.691 4.009e+05
269400.0 1000 0.011 0.373 0.009 0.663 0.002016 0.001974 0.001994 2.975e+04 9.408e+04 6.192e+04 -0.5738 1.946 0.6862 4.009e+05
269500.0 1000 0.011 0.373 0.009 0.661 0.002016 0.001974 0.001994 2.987e+04 9.369e+04 6.178e+04 -0.5783 1.941 0.6814 4.009e+05
269600.0 1000 0.011 0.374 0.009 0.660 0.002016 0.001974 0.001994 2.998e+04 9.33e+04 6.164e+04 -0.5829 1.936 0.6766 4.009e+05
269700.0 1000 0.011 0.375 0.009 0.659 0.002016 0.001974 0.001994 3.01e+04 9.292e+04 6.151e+04 -0.5874 1.931 0.6718 4.009e+05
269800.0 1000 0.011 0.376 0.009 0.657 0.002016 0.001974 0.001994 3.022e+04 9.253e+04 6.137e+04 -0.5919 1.926 0.667 4.009e+05
269900.0 1000 0.011 0.376 0.009 0.656 0.002016 0.001974 0.001994 3.034e+04 9.215e+04 6.124e+04 -0.5965 1.921 0.6622 4.009e+05
270000.0 1000 0.011 0.377 0.009 0.654 0.002016 0.001974 0.001994 3.046e+04 9.176e+04 6.111e+04 -0.601 1.916 0.6574 4.009e+05
270100.0 1000 0.011 0.378 0.009 0.653 0.002016 0.001974 0.001994 3.058e+04 9.138e+04 6.098e+04 -0.6056 1.911 0.6526 4.009e+05
270200.0 1000 0.011 0.379 0.009 0.652 0.002016 0.001974 0.001994 3.07e+04 9.1e+04 6.085e+04 -0.6101 1.906 0.6478 4.009e+05
270300.0 1000 0.011 0.379 0.009 0.650 0.002016 0.001974 0.001994 3.082e+04 9.062e+04 6.072e+04 -0.6146 1.901 0.643 4.009e+05
270400.0 1000 0.011 0.380 0.009 0.649 0.002016 0.001974 0.001994 3.095e+04 9.024e+04 6.059e+04 -0.6192 1.895 0.6382 4.009e+05
270500.0 1000 0.011 0.381 0.009 0.648 0.002016 0.001974 0.001994 3.107e+04 8.986e+04 6.046e+04 -0.6237 1.89 0.6334 4.009e+05
270600.0 1000 0.011 0.382 0.009 0.646 0.002016 0.001974 0.001994 3.12e+04 8.948e+04 6.034e+04 -0.6282 1.885 0.6286 4.009e+05
270700.0 1000 0.011 0.382 0.009 0.645 0.002016 0.001974 0.001994 3.132e+04 8.91e+04 6.021e+04 -0.6328 1.88 0.6238 4.009e+05
270800.0 1000 0.011 0.383 0.009 0.644 0.002016 0.001974 0.001994 3.145e+04 8.873e+04 6.009e+04 -0.6373 1.875 0.6189 4.009e+05
270900.0 1000 0.011 0.384 0.009 0.642 0.002016 0.001974 0.001994 3.158e+04 8.835e+04 5.997e+04 -0.6419 1.87 0.6141 4.009e+05
271000.0 1000 0.011 0.385 0.009 0.641 0.002016 0.001974 0.001994 3.171e+04 8.798e+04 5.984e+04 -0.6464 1.865 0.6093 4.009e+05
271100.0 1000 0.011 0.385 0.009 0.639 0.002016 0.001974 0.001994 3.184e+04 8.761e+04 5.972e+04 -0.6509 1.86 0.6045 4.009e+05
271200.0 1000 0.011 0.386 0.009 0.638 0.002016 0.001974 0.001994 3.197e+04 8.724e+04 5.96e+04 -0.6555 1.855 0.5997 4.009e+05
271300.0 1000 0.011 0.387 0.009 0.637 0.002016 0.001974 0.001994 3.21e+04 8.687e+04 5.948e+04 -0.66 1.85 0.5949 4.009e+05
271400.0 1000 0.011 0.388 0.009 0.635 0.002016 0.001974 0.001994 3.223e+04 8.65e+04 5.936e+04 -0.6646 1.845 0.5901 4.009e+05
271500.0 1000 0.011 0.389 0.009 0.634 0.002016 0.001974 0.001994 3.236e+04 8.613e+04 5.925e+04 -0.6691 1.84 0.5853 4.009e+05
271600.0 1000 0.011 0.389 0.009 0.633 0.002016 0.001974 0.001994 3.25e+04 8.576e+04 5.913e+04 -0.6736 1.835 0.5805 4.009e+05
271700.0 1000 0.011 0.390 0.009 0.631 0.002016 0.001974 0.001994 3.263e+04 8.539e+04 5.901e+04 -0.6782 1.83 0.5757 4.009e+05
271800.0 1000 0.011 0.391 0.009 0.630 0.002016 0.001974 0.001994 3.277e+04 8.503e+04 5.89e+04 -0.6827 1.825 0.5709 4.009e+05
271900.0 1000 0.011 0.392 0.009 0.629 0.002016 0.001974 0.001994 3.291e+04 8.467e+04 5.879e+04 -0.6873 1.819 0.5661 4.009e+05
272000.0 1000 0.011 0.393 0.009 0.627 0.002016 0.001974 0.001994 3.304e+04 8.43e+04 5.867e+04 -0.6918 1.814 0.5613 4.009e+05
272100.0 1000 0.011 0.394 0.009 0.626 0.002016 0.001974 0.001994 3.318e+04 8.394e+04 5.856e+04 -0.6963 1.809 0.5565 4.009e+05
272200.0 1000 0.011 0.394 0.009 0.625 0.002016 0.001974 0.001994 3.332e+04 8.358e+04 5.845e+04 -0.7009 1.804 0.5517 4.009e+05
272300.0 1000 0.011 0.395 0.009 0.623 0.002016 0.001974 0.001994 3.346e+04 8.322e+04 5.834e+04 -0.7054 1.799 0.5469 4.009e+05
